# mode=одна пластина
# N=10
# lambda=1
# angle_degrees=45
# skin_depth=0.01
# alpha1=-1.5
# beta1=-0.5
# field_z=0.10000000000000001
slice_x;collocation_no_skin_re;collocation_skin_re;method_x;collocation_skin_re_method;galerkin_skin_re;abs_collocation_minus_galerkin
-1.401;-0.053573444409015236;0.16885292996949819;-1.25125;-0.42129284407211848;-0.41919373150942579;0.0027939210058994606
-1.3999999999999999;-0.057559955269096075;0.16461554311163273;-1.24875;-0.42992661748143823;-0.42786805171063436;0.00274776206220987
-1.399;-0.061538694632225943;0.16037944882295685;-1.2462500000000001;-0.43850657118676478;-0.43648781842616285;0.0027014201692001534
-1.3979999999999999;-0.065509651134135538;0.15614471286685716;-1.2437499999999999;-0.44703211472393528;-0.44505241408967727;0.0026549125585529319
-1.397;-0.06947281316199283;0.15191140048058749;-1.24125;-0.45550266334967687;-0.45356122949358363;0.0026082577326734194
-1.3959999999999999;-0.073428168842830321;0.14767957638798579;-1.23875;-0.46391763811724668;-0.46201366390579951;0.0025614755899197148
-1.395;-0.077375706032830616;0.14344930481194074;-1.2362500000000001;-0.47227646595100348;-0.47040912517646127;0.0025145875432080597
-1.3939999999999999;-0.081315412307469193;0.13922064948657575;-1.2337500000000001;-0.48057857971976964;-0.47874702983456324;0.0024676166307837383
-1.393;-0.085247274952438556;0.13499367366919257;-1.23125;-0.48882341830885556;-0.48702680317458669;0.0024205876179997517
-1.3919999999999999;-0.089171280955366528;0.13076844015193678;-1.22875;-0.49701042669061585;-0.49524787933319497;0.0023735270889737228
-1.391;-0.093087416998254402;0.12654501127322193;-1.2262500000000001;-0.50513905599342612;-0.50340970135608654;0.0023264635270634519
-1.3899999999999999;-0.096995669450649191;0.12232344892888491;-1.2237499999999999;-0.5132087635689857;-0.51151172125514033;0.0022794273831049281
-1.389;-0.10089602436347156;0.11810381458310137;-1.2212499999999999;-0.52121901305785268;-0.51955340005600714;0.0022324511303795976
-1.3879999999999999;-0.10478846746351578;0.11388616927904038;-1.21875;-0.52916927445313655;-0.52753420783631988;0.0021855693052539962
-1.387;-0.10867298414855697;0.10967057364928312;-1.2162500000000001;-0.53705902416226126;-0.53545362375470273;0.0021388185324187231
-1.3859999999999999;-0.11254955948307099;0.10545708792598107;-1.2137500000000001;-0.54488774506675997;-0.5433111360708176;0.0020922375335797215
-1.385;-0.11641817819450473;0.10124577195079298;-1.2112499999999999;-0.55265492658002802;-0.55110624215664838;0.0020458671183839526
-1.3839999999999999;-0.12027882467010631;0.097036685184564875;-1.20875;-0.56036006470299593;-0.55883844849929187;0.001999750156230769
-1.383;-0.12413148295426601;0.092829886716786714;-1.20625;-0.56800266207768446;-0.56650727069549489;0.0019539315274960428
-1.3819999999999999;-0.127976136746352;0.08862543527480693;-1.2037499999999999;-0.57558222803860104;-0.57411223343822471;0.0019084580525021628
-1.381;-0.13181276939901598;0.084423389232828772;-1.2012499999999999;-0.58309827866196473;-0.58165287049553838;0.0018633783963951679
-1.3799999999999999;-0.1356413639169568;0.080223806620664972;-1.19875;-0.59055033681273061;-0.58912872468207;0.0018187429478342878
-1.379;-0.13946190295609495;0.076026745132288798;-1.19625;-0.59793793218939795;-0.59653934782340234;0.001774603669213457
-1.3780000000000001;-0.14327436882316524;0.071832262134145841;-1.1937500000000001;-0.60526060136660287;-0.60388430071366739;0.0017310139158571952
-1.377;-0.14707874347569339;0.06764041467326054;-1.1912499999999999;-0.61251788783549088;-0.6111631530666658;0.001688028221462587
-1.3759999999999999;-0.15087500852232749;0.063451259485129863;-1.18875;-0.61970934204185002;-0.61837548346083893;0.0016457020468410555
-1.375;-0.15466314522352942;0.059264853001404161;-1.18625;-0.62683452142205076;-0.62552087927842259;0.001604091488963301
-1.3740000000000001;-0.15844313449258807;0.055081251357354089;-1.1837500000000001;-0.63389299043675784;-0.63259893663910072;0.0015632529472754289
